0,5580
0.59,5561
1.18,5576
1.77,5580
2.36,5604
2.96,5569
3.55,5569
4.14,5596
4.73,5600
5.32,5616
5.92,5608
6.51,5624
7.1,5652
7.69,5665
8.28,5644
8.88,5661
9.47,5702
10.06,5714
10.65,5710
11.25,5718
11.84,5752
12.43,5773
13.02,5785
13.61,5819
14.21,5810
14.8,5823
15.39,5835
15.98,5873
16.57,5869
17.17,5856
17.76,5937
18.35,5924
18.94,5945
19.53,6002
20.13,5993
20.72,6037
21.31,6073
21.9,6122
22.5,6127
23.09,6146
23.68,6176
24.27,6227
24.86,6253
25.46,6310
26.05,6315
26.64,6374
27.23,6400
27.82,6420
28.42,6498
29.01,6534
29.6,6534
30.19,6451
30.78,6284
31.38,3630
31.97,3547
32.56,3521
33.15,3505
33.75,3502
34.34,3515
34.93,3530
35.52,3571
36.11,5490
36.71,5419
37.3,5346
37.89,5293
38.48,5227
39.07,4750
39.67,5060
40.26,5023
40.85,4962
41.44,4906
42.03,4877
42.63,4806
43.22,4752
43.81,4705
45,4659
45.59,4608
46.18,4555
46.77,4504
47.36,4465
47.96,4444
48.55,4393
49.14,4346
49.73,4314
50.32,4260
50.92,4230
51.51,4208
52.1,4150
52.69,4122
53.28,4102
53.88,4072
54.47,4043
55.06,4010
55.65,3977
56.25,3950
56.84,3932
57.43,3915
58.02,3875
58.61,3867
59.21,3827
59.8,3812
60.39,3791
60.98,3771
61.57,3740
62.17,3713
62.76,3704
63.35,3676
63.94,3658
64.53,3651
65.13,3629
65.72,3612
66.31,3592
66.9,3586
67.5,3568
68.09,3547
68.68,3535
69.27,3524
69.86,3522
70.46,3498
71.05,3493
71.64,3481
72.23,3466
72.82,3460
73.42,3451
74.01,3435
74.6,3436
75.19,3416
75.78,3410
76.38,3407
76.97,3404
77.56,3393
78.15,3392
78.75,3390
79.34,3385
79.93,3369
80.52,3369
81.11,3363
81.71,3353
82.3,3352
82.89,3354
83.48,3341
84.07,3342
84.67,3334
85.26,3345
85.85,3331
86.44,3341
87.03,3337
87.63,3331
88.22,3337
88.81,3333
90,3345
90.59,3341
91.18,3345
91.77,3341
92.36,3337
92.96,3348
93.55,3349
94.14,3348
94.73,3354
95.32,3364
95.92,3369
96.51,3369
97.1,3374
97.69,3381
