0,4348
0.57,4401
1.15,4426
1.73,4403
2.3,4366
2.88,4329
3.46,4295
4.03,4263
4.61,4244
5.19,4217
5.76,4188
6.34,4168
6.92,4141
7.5,4113
8.07,4094
8.65,4072
9.23,4053
9.8,4029
10.38,4012
10.96,3989
11.53,3975
12.11,3950
12.69,3926
13.26,3924
13.84,3901
14.42,3888
15,3875
15.57,3858
16.15,3836
16.73,3829
17.3,3812
17.88,3796
18.46,3793
19.03,3765
19.61,3745
20.19,3738
20.76,3733
21.34,3719
21.92,3694
22.5,3690
23.07,3683
23.65,3666
24.23,3670
24.8,3658
25.38,3661
25.96,3659
26.53,3640
27.11,3639
27.69,3639
28.26,3634
28.84,3639
29.42,3619
30,3629
30.57,3619
31.15,3608
31.73,3602
32.3,3605
32.88,3597
33.46,3607
34.03,3605
34.61,3597
35.19,3602
35.76,3603
36.34,3602
36.92,3602
37.5,3602
38.07,3619
38.65,3603
39.23,3617
39.8,3619
40.38,3615
40.96,3619
41.53,3629
42.11,3646
42.69,3635
43.26,3646
43.84,3661
45,3661
45.57,3659
46.15,3666
46.73,3664
47.3,3683
47.88,3704
48.46,3719
49.03,3708
49.61,3724
50.19,3733
50.76,3760
51.34,3776
51.92,3783
52.5,3791
53.07,3795
53.65,3801
54.23,3832
54.8,3856
55.38,3867
55.96,1160
56.53,3869
57.69,1173
58.26,3946
59.42,3993
60,3999
60.57,4020
61.15,4051
61.73,4077
62.3,4094
62.88,4122
63.46,4143
64.03,4150
64.61,4174
65.19,4196
65.76,4244
66.34,4263
67.5,4295
68.07,4217
68.65,4152
69.23,4087
69.8,4033
70.38,3997
70.96,4727
75.57,3882
76.15,3860
76.73,3890
77.3,3805
77.88,3566
87.69,3223
88.26,3101
88.84,3066
90,1263
90.57,1002
91.15,3044
92.88,2180
93.46,2133
94.03,2107
94.61,2101
95.19,2088
95.76,2088
96.34,2084
96.92,2090
97.5,2102
98.07,2111
98.65,2135
99.23,2188
100.96,2707
101.53,2700
102.11,1118
102.69,1114
103.26,9096
116.53,2503
117.11,2495
117.69,2484
118.26,2635
118.84,2542
119.42,2535
120,2549
120.57,2618
124.03,2586
124.61,2609
125.19,2627
125.76,2581
138.46,2017
139.03,2619
139.61,2623
140.19,2580
140.76,2633
141.34,2578
141.92,2584
142.5,2612
148.84,2436
149.42,2455
150,2451
150.57,2470
151.15,2473
151.73,2491
152.3,2509
152.88,2519
153.46,2526
154.03,2546
154.61,2558
155.19,2586
155.76,2597
157.5,2627
158.07,2657
158.65,2649
159.23,2611
159.8,2570
160.38,2524
160.96,2490
161.53,2450
162.11,2416
162.69,2386
163.26,2348
163.84,2317
164.42,2258
165,2181
165.57,2248
166.15,2279
166.73,2303
167.3,3435
167.88,3461
172.5,1949
173.07,1898
173.65,1916
174.23,1892
174.8,1875
175.38,1858
175.96,1841
176.53,1824
177.11,1808
177.69,1794
178.26,1777
178.84,1760
180,1747
180.57,1736
181.15,1719
181.73,1704
182.3,1693
182.88,1680
183.46,1670
184.03,1655
184.61,1641
185.19,1635
185.76,1624
186.34,1612
186.92,1600
187.5,1592
188.07,1584
188.65,1574
189.23,1567
189.8,1561
190.38,1551
190.96,1541
191.53,1530
192.11,1531
192.69,1522
193.26,1514
193.84,1509
194.42,1503
195,1496
195.57,1491
196.15,1484
196.73,1483
197.3,1476
197.88,1471
198.46,1472
199.03,1464
199.61,1460
200.19,1452
200.76,1451
202.5,1450
203.07,1443
203.65,1442
204.23,1438
204.8,1435
205.38,1434
205.96,1428
206.53,1427
207.11,1428
207.69,1424
208.26,1417
208.84,1420
209.42,1418
210,1413
210.57,1412
211.15,1411
211.73,1412
212.3,1408
212.88,1408
213.46,1404
214.03,1409
214.61,1405
215.19,1409
215.76,1403
216.34,1408
216.92,1406
217.5,1407
218.07,1409
218.65,1411
219.23,1378
219.8,1387
220.38,1397
220.96,1399
221.53,1400
222.11,1402
222.69,1405
223.26,1411
223.84,1409
225,1408
225.57,1418
226.15,1418
226.73,1421
227.3,1425
227.88,1430
228.46,1431
229.03,1428
229.61,1436
230.19,1441
230.76,1441
231.34,1443
231.92,1458
232.5,1454
233.07,1463
233.65,1468
234.23,1470
234.8,1477
235.38,1482
235.96,1490
236.53,1497
237.11,1504
237.69,1505
238.26,1512
238.84,1518
239.42,1531
240,1536
240.57,1541
241.15,1551
241.73,1561
242.3,1568
242.88,1575
243.46,1587
244.03,1596
244.61,1610
245.19,1622
245.76,1640
246.34,1651
247.5,1662
248.07,1675
248.65,1683
249.23,1700
249.8,1711
250.38,1723
250.96,1738
251.53,1755
252.11,1767
252.69,1784
253.26,1798
253.84,1813
254.42,1571
255,1862
255.57,1858
256.15,1878
256.73,1812
257.3,1815
257.88,1557
258.46,1531
259.03,1530
259.61,1455
260.19,1447
260.76,1441
261.34,1436
261.92,1444
262.5,1449
263.07,1458
263.65,1483
264.23,1502
264.8,2369
265.38,2234
265.96,2255
266.53,2286
267.11,2315
267.69,2348
268.26,2383
270,2412
270.57,2444
271.15,2487
271.73,2521
272.3,2568
272.88,2604
273.46,2654
274.03,2698
274.61,2744
275.19,2791
275.76,2832
276.34,2884
276.92,2863
277.5,2848
278.07,2832
278.65,2807
